Time,SAT AMDC: 21 Octubre,SAT AMDC: Bomberos Juana Lainez,SAT AMDC: Ciudad Mujer Kennedy,SAT AMDC: Planta Tratamiento Concepción,SAT AMDC: Planta Tratamiento Laureles,SAT AMDC: Planta Tratamiento Picacho,SAT AMDC: UMAPS,_series
2026-06-12 09:00:00+00:00,0.0,0.901,0.0,0.499,0.0,0.0,0.0,A
2026-06-12 09:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 09:30:00+00:00,0.0,0.0,0.0,2.012,0.0,0.0,0.0,A
2026-06-12 09:45:00+00:00,0.0,1.4,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 10:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 10:30:00+00:00,0.0,0.692,0.0,0.0,0.0,0.0,,A
2026-06-12 10:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,,A
2026-06-12 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,,A
2026-06-12 11:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,,A
2026-06-12 11:30:00+00:00,0.0,0.29,0.0,0.0,0.0,0.0,,A
2026-06-12 11:45:00+00:00,0.0,3.718,0.0,0.0,0.0,0.0,,A
2026-06-12 12:00:00+00:00,0.0,2.012,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 12:15:00+00:00,0.0,2.108,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-12 12:45:00+00:00,0.0,2.301,0.0,0.402,0.0,0.0,0.805,A
2026-06-12 13:00:00+00:00,0.0,2.816,0.0,0.692,2.301,0.0,0.0,A
2026-06-12 13:15:00+00:00,0.0,1.207,0.0,1.609,0.0,3.508,0.0,A
2026-06-12 13:30:00+00:00,0.0,3.009,0.0,0.805,0.0,0.0,0.0,A
2026-06-12 13:45:00+00:00,0.0,1.899,0.0,0.0,0.0,0.998,1.899,A
2026-06-12 14:00:00+00:00,0.0,1.706,0.0,0.0,1.497,0.0,2.511,A
2026-06-12 14:15:00+00:00,0.0,3.009,0.0,4.12,0.0,0.0,0.0,A
2026-06-12 14:30:00+00:00,3.412,0.692,0.0,4.12,3.009,0.0,0.0,A
2026-06-12 14:45:00+00:00,4.619,3.718,0.0,5.118,1.802,0.0,3.621,A
2026-06-12 15:00:00+00:00,2.414,2.012,1.802,2.704,1.207,0.0,4.216,A
2026-06-12 15:15:00+00:00,2.414,9.946,0.402,2.816,3.009,0.0,10.461,A
2026-06-12 15:30:00+00:00,4.216,5.23,0.0,4.216,2.704,0.0,2.704,A
2026-06-12 15:45:00+00:00,6.84,7.741,1.706,11.764,0.0,0.0,2.511,A
2026-06-12 16:00:00+00:00,4.925,11.459,0.0,8.851,8.336,0.0,2.108,A
2026-06-12 16:15:00+00:00,4.925,4.619,0.0,10.252,3.315,0.0,0.499,A
2026-06-12 16:30:00+00:00,1.207,7.532,0.0,6.228,7.033,0.0,0.805,A
2026-06-12 16:45:00+00:00,10.058,8.642,0.0,1.497,1.802,0.0,3.315,A
2026-06-12 17:00:00+00:00,2.816,4.619,0.0,7.129,0.0,0.0,1.706,A
2026-06-12 17:15:00+00:00,4.828,6.325,0.0,4.023,7.644,0.0,0.901,A
2026-06-12 17:30:00+00:00,2.301,15.578,4.619,3.412,11.265,0.0,6.437,A
2026-06-12 17:45:00+00:00,2.414,16.592,0.0,8.143,3.621,0.0,8.143,A
2026-06-12 18:00:00+00:00,6.228,9.447,0.0,2.301,3.412,0.0,4.715,A
2026-06-12 18:15:00+00:00,5.118,12.07,0.0,4.023,1.706,0.0,0.805,A
2026-06-12 18:30:00+00:00,5.327,4.426,0.0,3.315,5.021,3.621,0.0,A
2026-06-12 18:45:00+00:00,4.12,16.995,6.936,3.718,8.948,0.0,6.84,A
2026-06-12 19:00:00+00:00,4.828,10.863,3.911,4.522,0.692,0.0,5.633,A
2026-06-12 19:15:00+00:00,2.816,18.701,0.0,1.706,10.058,0.0,10.96,A
2026-06-12 19:30:00+00:00,7.033,8.546,0.0,0.0,4.925,0.0,6.437,A
2026-06-12 19:45:00+00:00,7.435,6.325,0.0,5.922,5.327,0.0,4.619,A
2026-06-12 20:00:00+00:00,6.727,11.459,0.0,2.414,7.934,0.0,9.753,A
2026-06-12 20:15:00+00:00,11.056,9.946,0.0,14.581,6.035,0.0,11.861,A
2026-06-12 20:30:00+00:00,6.936,13.068,0.499,1.497,1.706,0.0,4.522,A
2026-06-12 20:45:00+00:00,2.301,5.423,0.0,0.0,0.998,0.0,3.412,A
2026-06-12 21:00:00+00:00,3.718,3.508,0.0,3.621,0.0,2.012,0.0,A
2026-06-12 21:15:00+00:00,1.802,4.925,0.0,1.207,1.094,0.0,4.715,A
2026-06-12 21:30:00+00:00,4.216,5.021,6.84,0.499,6.035,0.0,0.0,A
2026-06-12 21:45:00+00:00,3.621,8.336,0.0,6.228,2.414,0.0,0.0,A
2026-06-12 22:00:00+00:00,3.508,2.913,0.0,1.497,3.621,0.0,0.29,A
2026-06-12 22:15:00+00:00,1.4,,0.0,3.911,3.718,0.0,2.816,A
2026-06-12 22:30:00+00:00,0.499,,0.0,4.12,1.094,0.0,1.4,A
2026-06-12 22:45:00+00:00,3.315,,0.0,2.301,1.207,0.0,4.313,A
2026-06-12 23:00:00+00:00,2.012,,0.0,6.534,0.0,0.0,4.216,A
2026-06-12 23:15:00+00:00,3.911,,0.0,4.313,6.437,0.0,12.167,A
2026-06-12 23:30:00+00:00,5.23,,0.0,7.532,5.327,0.0,11.861,A
2026-06-12 23:45:00+00:00,0.0,,0.0,0.0,0.0,0.0,0.29,A
2026-06-13 00:00:00+00:00,2.012,,0.0,0.901,0.0,0.0,4.426,A
2026-06-13 00:15:00+00:00,2.012,,0.0,5.327,0.0,0.0,0.998,A
2026-06-13 00:30:00+00:00,6.132,,0.0,7.129,1.207,0.0,0.0,A
2026-06-13 00:45:00+00:00,3.621,,0.0,3.412,0.692,0.0,0.0,A
2026-06-13 01:00:00+00:00,0.29,,0.0,4.216,0.0,0.0,4.023,A
2026-06-13 01:15:00+00:00,0.0,,0.0,4.619,0.499,0.0,0.0,A
2026-06-13 01:30:00+00:00,0.0,,0.0,2.205,0.499,0.0,0.0,A
2026-06-13 01:45:00+00:00,0.692,,0.0,2.108,1.094,0.0,0.0,A
2026-06-13 02:00:00+00:00,0.0,,0.0,0.0,0.998,0.0,0.0,A
2026-06-13 02:15:00+00:00,0.0,,0.0,3.508,3.911,0.0,0.0,A
2026-06-13 02:30:00+00:00,0.0,,0.0,6.035,0.0,0.0,0.0,A
2026-06-13 02:45:00+00:00,0.0,,0.0,1.609,0.0,0.0,0.0,A
2026-06-13 03:00:00+00:00,0.0,,0.0,0.402,0.0,0.0,0.0,A
2026-06-13 03:15:00+00:00,0.0,,0.0,1.304,0.0,0.0,0.0,A
2026-06-13 03:30:00+00:00,2.913,,0.0,2.108,0.0,0.0,0.0,A
2026-06-13 03:45:00+00:00,0.595,,0.0,0.805,0.0,0.0,0.0,A
2026-06-13 04:00:00+00:00,0.0,,0.0,0.998,0.0,0.0,0.0,A
2026-06-13 04:15:00+00:00,2.108,,0.0,0.805,0.0,0.0,0.0,A
2026-06-13 04:30:00+00:00,0.0,,0.0,2.205,0.0,0.0,0.0,A
2026-06-13 04:45:00+00:00,0.0,,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 05:00:00+00:00,0.901,3.814,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 05:15:00+00:00,0.0,1.497,0.0,0.29,0.0,0.0,0.0,A
2026-06-13 05:30:00+00:00,0.0,2.205,0.0,0.0,0.402,0.0,0.0,A
2026-06-13 05:45:00+00:00,0.0,0.402,0.0,1.497,0.0,0.0,0.0,A
2026-06-13 06:00:00+00:00,0.0,0.0,0.0,1.4,0.0,0.0,0.0,A
2026-06-13 06:15:00+00:00,0.0,4.619,0.0,0.998,0.0,0.0,0.0,A
2026-06-13 06:30:00+00:00,0.0,4.619,0.0,2.012,0.0,0.0,0.0,A
2026-06-13 06:45:00+00:00,0.0,0.499,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 07:00:00+00:00,0.0,0.0,0.0,0.499,0.0,0.0,0.0,A
2026-06-13 07:15:00+00:00,0.0,2.108,0.0,0.499,0.0,0.0,0.0,A
2026-06-13 07:30:00+00:00,0.0,0.595,0.0,2.913,0.0,0.0,0.0,A
2026-06-13 07:45:00+00:00,0.0,3.009,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 08:00:00+00:00,0.0,0.901,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 08:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 08:45:00+00:00,0.0,0.29,0.0,1.4,0.0,0.0,0.0,A
2026-06-13 09:00:00+00:00,0.0,2.012,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 09:15:00+00:00,0.0,0.0,0.0,0.0,0.0,1.094,0.0,A
2026-06-13 09:30:00+00:00,0.0,1.4,0.0,0.0,0.0,0.29,0.0,A
2026-06-13 09:45:00+00:00,0.0,1.899,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 10:15:00+00:00,0.0,0.0,0.0,3.621,0.0,0.0,,A
2026-06-13 10:30:00+00:00,0.0,0.0,0.0,2.511,0.0,0.0,,A
2026-06-13 10:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,,A
2026-06-13 11:00:00+00:00,0.595,0.692,0.0,0.0,0.0,0.0,,A
2026-06-13 11:15:00+00:00,0.0,1.899,0.0,0.0,0.0,0.0,,A
2026-06-13 11:30:00+00:00,0.402,0.0,0.0,0.0,0.0,0.0,,A
2026-06-13 11:45:00+00:00,0.0,0.0,0.0,3.315,0.0,1.497,,A
2026-06-13 12:00:00+00:00,0.0,0.692,0.0,0.0,0.0,0.0,,A
2026-06-13 12:15:00+00:00,0.0,3.219,0.0,0.0,0.0,2.108,0.0,A
2026-06-13 12:30:00+00:00,0.595,0.0,0.0,0.0,0.0,4.426,0.0,A
2026-06-13 12:45:00+00:00,2.012,1.4,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 13:00:00+00:00,0.0,1.497,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 13:15:00+00:00,0.499,5.23,0.0,0.0,0.0,0.0,0.0,A
2026-06-13 13:30:00+00:00,1.4,2.704,0.0,1.4,0.499,0.0,0.0,A
2026-06-13 13:45:00+00:00,1.4,6.228,0.0,2.704,0.998,1.899,0.0,A
2026-06-13 14:00:00+00:00,0.805,2.913,0.0,5.118,0.692,5.52,0.0,A
2026-06-13 14:15:00+00:00,1.4,1.706,0.0,8.642,4.216,0.0,0.0,A
2026-06-13 14:30:00+00:00,2.301,4.619,0.0,4.715,1.899,4.313,0.0,A
2026-06-13 14:45:00+00:00,2.301,4.619,0.0,6.132,0.29,5.327,0.0,A
2026-06-13 15:00:00+00:00,0.499,11.764,0.0,3.315,6.437,0.998,0.0,A
2026-06-13 15:15:00+00:00,2.205,6.534,0.0,3.219,5.52,1.706,0.0,A
2026-06-13 15:30:00+00:00,2.012,1.4,0.0,4.925,1.094,5.423,0.0,A
2026-06-13 15:45:00+00:00,0.0,10.058,0.0,9.849,1.497,5.021,0.0,A
2026-06-13 16:00:00+00:00,4.715,9.849,0.0,4.828,6.84,1.899,1.802,A
2026-06-13 16:15:00+00:00,0.0,7.033,4.023,5.327,10.058,5.327,0.0,A
2026-06-13 16:30:00+00:00,4.426,14.082,0.0,5.52,7.838,5.729,0.0,A
2026-06-13 16:45:00+00:00,2.816,7.934,0.0,3.814,0.0,3.009,1.207,A
2026-06-13 17:00:00+00:00,0.0,6.63,0.29,13.374,6.727,0.0,0.0,A
2026-06-13 17:15:00+00:00,7.741,6.63,12.36,7.129,4.216,0.0,4.216,A
2026-06-13 17:30:00+00:00,4.12,2.301,0.692,8.642,7.644,0.0,0.0,A
2026-06-13 17:45:00+00:00,5.021,4.925,2.913,6.936,9.141,0.0,0.998,A
2026-06-13 18:00:00+00:00,4.828,7.838,0.0,2.414,5.633,1.706,1.802,A
2026-06-13 18:15:00+00:00,4.522,7.934,1.706,10.252,4.426,0.0,0.0,A
2026-06-13 18:30:00+00:00,2.607,2.012,0.0,4.619,0.0,0.692,0.0,A
2026-06-13 18:45:00+00:00,4.522,9.141,1.802,9.254,1.4,0.0,0.0,A
2026-06-13 19:00:00+00:00,8.739,8.143,0.0,12.472,3.814,0.0,0.0,A
2026-06-13 19:15:00+00:00,2.704,4.925,0.0,8.24,4.715,6.63,2.607,A
2026-06-13 19:30:00+00:00,10.155,19.714,0.0,3.814,16.995,2.704,0.0,A
2026-06-13 19:45:00+00:00,1.802,5.021,0.0,6.84,7.934,1.207,0.998,A
2026-06-13 20:00:00+00:00,2.913,7.435,0.0,5.52,3.219,0.805,2.913,A
2026-06-13 20:15:00+00:00,9.141,6.228,3.814,13.068,13.164,1.609,0.0,A
2026-06-13 20:30:00+00:00,3.621,10.557,0.0,10.348,2.301,0.0,0.0,A
2026-06-13 20:45:00+00:00,3.508,10.058,0.29,15.691,0.998,0.0,0.0,A
2026-06-13 21:00:00+00:00,5.633,9.254,0.0,18.91,2.205,0.0,0.0,A
2026-06-13 21:15:00+00:00,3.718,8.546,0.0,5.23,13.068,4.216,0.0,A
2026-06-13 21:30:00+00:00,0.0,9.141,0.0,16.093,4.216,2.301,0.0,A
2026-06-13 21:45:00+00:00,2.301,7.532,0.0,10.461,0.0,0.0,0.0,A
2026-06-13 22:00:00+00:00,3.814,5.52,0.0,8.449,1.4,2.913,0.0,A
2026-06-13 22:15:00+00:00,0.0,7.741,0.0,1.497,6.534,0.0,6.437,A
2026-06-13 22:30:00+00:00,6.132,6.63,3.508,15.788,5.423,0.0,7.644,A
2026-06-13 22:45:00+00:00,1.899,4.426,0.0,16.19,7.129,0.0,3.009,A
2026-06-13 23:00:00+00:00,2.913,11.459,0.0,6.437,5.118,0.0,2.607,A
2026-06-13 23:15:00+00:00,1.304,12.569,12.875,6.534,7.129,0.0,6.132,A
2026-06-13 23:30:00+00:00,13.277,10.863,0.0,5.118,2.511,0.0,1.4,A
2026-06-13 23:45:00+00:00,4.828,8.948,4.925,5.922,13.164,0.0,3.911,A
2026-06-14 00:00:00+00:00,1.802,5.826,0.0,4.925,0.0,0.0,0.0,A
2026-06-14 00:15:00+00:00,3.315,1.802,0.0,0.692,0.0,0.0,0.0,A
2026-06-14 00:30:00+00:00,0.805,5.23,0.0,2.511,0.402,0.0,1.802,A
2026-06-14 00:45:00+00:00,0.0,5.327,0.0,2.816,0.0,0.0,0.499,A
2026-06-14 01:00:00+00:00,0.0,8.336,0.0,0.402,0.0,2.012,5.118,A
2026-06-14 01:15:00+00:00,0.0,4.925,0.0,2.012,0.0,0.0,0.0,A
2026-06-14 01:30:00+00:00,0.0,2.012,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 01:45:00+00:00,0.0,3.106,0.0,0.499,0.0,0.29,0.0,A
2026-06-14 02:00:00+00:00,0.595,1.207,0.0,0.0,1.497,0.0,0.0,A
2026-06-14 02:15:00+00:00,0.29,0.901,0.0,0.901,0.0,0.0,0.0,A
2026-06-14 02:30:00+00:00,0.0,3.315,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 02:45:00+00:00,0.0,9.946,0.0,1.094,4.522,0.0,5.23,A
2026-06-14 03:00:00+00:00,2.012,6.534,0.0,0.0,2.913,0.0,1.706,A
2026-06-14 03:15:00+00:00,2.913,9.946,0.0,1.4,0.692,0.0,0.998,A
2026-06-14 03:30:00+00:00,0.0,5.327,0.0,0.0,0.29,0.0,1.4,A
2026-06-14 03:45:00+00:00,0.29,1.497,0.0,0.0,0.0,0.0,4.426,A
2026-06-14 04:00:00+00:00,1.4,1.094,0.0,0.595,0.0,0.0,0.0,A
2026-06-14 04:15:00+00:00,0.805,2.301,0.0,2.511,0.0,0.0,0.0,A
2026-06-14 04:30:00+00:00,0.0,6.325,0.0,5.423,0.0,0.29,0.0,A
2026-06-14 04:45:00+00:00,0.0,0.901,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 05:00:00+00:00,0.499,0.998,0.0,2.816,0.0,0.0,0.0,A
2026-06-14 05:15:00+00:00,0.0,0.0,0.0,0.901,0.0,0.0,0.0,A
2026-06-14 05:30:00+00:00,0.0,1.4,0.0,1.4,0.0,5.729,0.0,A
2026-06-14 05:45:00+00:00,0.0,5.423,0.0,0.0,0.0,5.327,0.0,A
2026-06-14 06:00:00+00:00,2.607,6.035,0.0,3.106,0.0,1.609,0.0,A
2026-06-14 06:15:00+00:00,0.0,4.828,0.0,0.0,0.0,8.449,0.0,A
2026-06-14 06:30:00+00:00,0.0,3.412,0.0,0.0,0.0,3.911,0.0,A
2026-06-14 06:45:00+00:00,5.327,3.911,0.0,0.499,0.0,1.4,0.0,A
2026-06-14 07:00:00+00:00,2.414,1.609,0.0,0.402,0.0,9.753,0.0,A
2026-06-14 07:15:00+00:00,0.0,1.207,0.0,0.901,0.0,6.035,0.0,A
2026-06-14 07:30:00+00:00,0.0,9.849,0.0,0.595,0.0,6.936,0.0,A
2026-06-14 07:45:00+00:00,0.0,0.29,0.0,1.802,0.0,4.828,0.0,A
2026-06-14 08:00:00+00:00,0.0,9.141,0.0,0.193,0.0,1.706,0.0,A
2026-06-14 08:15:00+00:00,0.595,0.692,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 08:30:00+00:00,0.0,3.718,0.0,1.497,0.0,0.0,0.0,A
2026-06-14 08:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 09:00:00+00:00,0.805,7.033,0.0,0.0,0.0,0.0,0.0,A
2026-06-14 09:15:00+00:00,0.0,0.805,0.0,0.0,0.0,4.023,0.0,A
2026-06-14 09:30:00+00:00,0.901,5.021,0.0,1.4,0.0,5.118,0.0,A
2026-06-14 09:45:00+00:00,0.0,0.29,0.0,2.511,0.595,5.23,0.0,A
2026-06-14 10:00:00+00:00,1.207,2.414,0.0,0.0,0.0,7.033,0.0,A
2026-06-14 10:15:00+00:00,1.304,9.543,0.0,0.0,0.0,8.739,,A
2026-06-14 10:30:00+00:00,0.595,8.047,0.0,2.607,0.0,9.141,,A
2026-06-14 10:45:00+00:00,0.0,6.437,0.0,4.522,0.0,14.178,,A
2026-06-14 11:00:00+00:00,1.4,8.24,0.0,4.715,0.0,8.449,,A
2026-06-14 11:15:00+00:00,0.595,0.692,0.0,2.511,0.0,8.336,,A
2026-06-14 11:30:00+00:00,0.402,1.609,0.0,0.0,0.0,5.23,,A
2026-06-14 11:45:00+00:00,1.609,1.4,0.0,0.0,0.0,6.63,,A
2026-06-14 12:00:00+00:00,0.0,1.304,0.0,0.998,0.0,7.242,,A
2026-06-14 12:15:00+00:00,0.0,1.304,0.0,6.936,0.0,0.0,2.607,A
2026-06-14 12:30:00+00:00,0.0,1.4,0.0,10.75,2.012,7.339,0.0,A
2026-06-14 12:45:00+00:00,0.0,7.934,0.0,7.033,0.0,13.567,0.0,A
2026-06-14 13:00:00+00:00,0.0,5.52,0.0,11.362,0.0,6.035,0.0,A
2026-06-14 13:15:00+00:00,1.497,9.849,0.0,8.24,3.009,7.741,0.0,A
2026-06-14 13:30:00+00:00,0.901,5.327,0.0,3.621,0.0,4.12,0.0,A
2026-06-14 13:45:00+00:00,2.816,8.948,0.0,9.35,1.4,8.739,0.0,A
2026-06-14 14:00:00+00:00,3.315,6.035,0.0,8.143,4.216,9.045,0.0,A
2026-06-14 14:15:00+00:00,1.094,5.633,0.0,10.348,0.402,8.642,0.0,A
2026-06-14 14:30:00+00:00,1.094,5.633,0.0,9.849,4.426,10.654,0.0,A
2026-06-14 14:45:00+00:00,4.715,17.703,0.0,3.718,0.0,3.219,0.0,A
2026-06-14 15:00:00+00:00,3.106,5.423,1.802,20.117,5.423,11.056,3.911,A
2026-06-14 15:15:00+00:00,2.816,11.153,0.0,14.275,1.4,3.814,0.0,A
2026-06-14 15:30:00+00:00,2.511,6.035,0.0,8.336,2.607,8.143,0.0,A
2026-06-14 15:45:00+00:00,3.621,7.242,0.0,5.826,2.414,4.715,0.0,A
2026-06-14 16:00:00+00:00,1.802,7.435,0.0,2.704,3.814,2.301,0.0,A
2026-06-14 16:15:00+00:00,2.205,3.508,0.0,8.24,10.75,0.0,0.595,A
2026-06-14 16:30:00+00:00,5.729,13.068,2.704,5.23,2.816,0.402,0.0,A
2026-06-14 16:45:00+00:00,2.607,10.75,0.0,6.437,10.96,1.497,0.402,A
2026-06-14 17:00:00+00:00,1.802,10.654,0.0,5.23,11.668,4.12,1.802,A
2026-06-14 17:15:00+00:00,3.315,1.609,0.0,2.012,0.0,0.0,0.0,A
2026-06-14 17:30:00+00:00,0.0,2.913,0.0,3.814,7.838,5.633,1.4,A
2026-06-14 17:45:00+00:00,0.0,3.621,4.828,14.082,2.511,3.219,0.499,A
2026-06-14 18:00:00+00:00,0.0,5.021,0.0,13.969,2.913,4.313,0.0,A
2026-06-14 18:15:00+00:00,4.12,2.816,0.0,5.922,1.094,1.802,0.0,A
2026-06-14 18:30:00+00:00,1.802,12.666,7.838,8.336,2.301,0.0,0.0,A
2026-06-14 18:45:00+00:00,4.12,1.706,8.642,2.607,6.035,0.0,3.106,A
2026-06-14 19:00:00+00:00,0.595,5.327,10.252,12.07,7.339,0.0,4.522,A
2026-06-14 19:15:00+00:00,5.23,7.129,0.0,4.426,2.414,0.0,0.0,A
2026-06-14 19:30:00+00:00,5.118,6.936,4.426,0.998,13.679,0.0,9.543,A
2026-06-14 19:45:00+00:00,5.729,13.374,3.814,4.023,9.849,0.0,12.07,A
2026-06-14 20:00:00+00:00,4.426,12.472,0.0,4.828,15.884,0.0,1.497,A
2026-06-14 20:15:00+00:00,6.132,11.555,4.715,6.84,7.435,2.205,4.426,A
2026-06-14 20:30:00+00:00,4.313,13.374,0.0,6.035,7.129,0.0,2.816,A
2026-06-14 20:45:00+00:00,8.851,7.339,0.0,12.07,3.106,0.0,5.021,A
2026-06-14 21:00:00+00:00,2.205,7.644,0.0,8.546,2.511,0.0,3.412,A
2026-06-14 21:15:00+00:00,5.52,11.056,0.0,5.423,2.108,0.998,5.327,A
2026-06-14 21:30:00+00:00,4.023,5.826,0.0,3.315,4.023,2.913,4.12,A
2026-06-14 21:45:00+00:00,4.925,5.021,0.0,12.263,5.922,0.0,0.0,A
2026-06-14 22:00:00+00:00,2.704,9.447,0.0,1.802,7.242,0.0,0.0,A
2026-06-14 22:15:00+00:00,6.727,7.644,0.0,10.96,4.426,1.304,1.609,A
2026-06-14 22:30:00+00:00,3.911,3.911,0.499,3.219,1.609,0.692,0.0,A
2026-06-14 22:45:00+00:00,5.423,11.861,3.911,3.911,7.242,0.0,1.899,A
2026-06-14 23:00:00+00:00,6.84,6.534,0.0,7.339,2.108,3.315,1.706,A
2026-06-14 23:15:00+00:00,4.426,13.873,0.0,7.339,1.497,0.0,0.0,A
2026-06-14 23:30:00+00:00,3.621,8.739,0.0,4.313,1.609,0.0,0.692,A
2026-06-14 23:45:00+00:00,2.108,9.045,0.0,3.009,0.805,0.0,1.802,A
2026-06-15 00:00:00+00:00,0.0,3.911,0.0,0.998,2.301,0.0,2.012,A
2026-06-15 00:15:00+00:00,0.0,6.534,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 00:30:00+00:00,0.692,6.132,0.0,0.805,0.0,3.009,0.0,A
2026-06-15 00:45:00+00:00,1.304,1.609,0.0,1.899,0.0,0.0,0.0,A
2026-06-15 01:00:00+00:00,0.0,3.106,1.4,2.704,0.0,0.0,0.0,A
2026-06-15 01:15:00+00:00,0.0,3.219,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 01:30:00+00:00,0.0,2.414,0.0,1.304,0.0,0.0,0.0,A
2026-06-15 01:45:00+00:00,4.023,3.718,0.0,0.0,0.0,0.0,1.609,A
2026-06-15 02:00:00+00:00,0.0,1.706,0.0,2.913,0.0,0.0,0.998,A
2026-06-15 02:15:00+00:00,0.0,6.132,0.0,4.313,0.0,0.0,0.0,A
2026-06-15 02:30:00+00:00,0.0,5.021,0.0,2.511,0.0,0.0,0.0,A
2026-06-15 02:45:00+00:00,0.0,5.23,0.0,3.911,0.0,0.0,0.0,A
2026-06-15 03:00:00+00:00,3.814,0.692,0.0,3.412,0.0,3.621,0.0,A
2026-06-15 03:15:00+00:00,0.0,4.925,0.0,1.304,0.0,0.0,0.0,A
2026-06-15 03:30:00+00:00,1.4,2.012,0.0,3.009,0.0,0.0,0.0,A
2026-06-15 03:45:00+00:00,4.925,1.207,0.0,2.607,0.0,0.0,0.0,A
2026-06-15 04:00:00+00:00,2.511,1.609,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 04:15:00+00:00,1.706,0.0,0.0,0.901,0.0,1.497,0.0,A
2026-06-15 04:30:00+00:00,2.012,9.045,0.0,4.12,0.0,0.0,0.0,A
2026-06-15 04:45:00+00:00,3.814,3.718,0.0,0.595,0.0,0.0,0.0,A
2026-06-15 05:00:00+00:00,2.816,0.595,0.0,2.108,0.0,0.0,0.0,A
2026-06-15 05:15:00+00:00,4.619,5.423,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 05:30:00+00:00,0.0,2.205,0.0,3.106,0.0,0.805,0.0,A
2026-06-15 05:45:00+00:00,3.106,3.412,0.0,0.0,0.0,0.0,0.402,A
2026-06-15 06:00:00+00:00,2.913,3.315,0.0,0.595,0.0,0.0,0.0,A
2026-06-15 06:15:00+00:00,1.094,0.998,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 06:30:00+00:00,0.499,6.84,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 06:45:00+00:00,2.012,4.313,0.0,0.805,0.0,0.0,0.0,A
2026-06-15 07:00:00+00:00,1.304,3.814,0.0,1.207,0.0,0.0,0.0,A
2026-06-15 07:15:00+00:00,1.094,3.106,0.0,0.0,0.0,0.998,0.0,A
2026-06-15 07:30:00+00:00,0.0,0.595,0.0,2.301,0.0,0.0,0.0,A
2026-06-15 07:45:00+00:00,1.094,0.0,0.0,2.301,0.0,0.0,0.0,A
2026-06-15 08:00:00+00:00,0.0,2.301,0.0,3.009,0.0,1.609,0.0,A
2026-06-15 08:15:00+00:00,0.0,0.0,0.0,0.901,0.0,0.998,0.0,A
2026-06-15 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,2.607,0.0,A
2026-06-15 08:45:00+00:00,0.0,1.094,0.0,0.0,0.0,5.52,0.0,A
2026-06-15 09:00:00+00:00,0.0,1.899,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 09:15:00+00:00,2.913,0.595,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 09:30:00+00:00,1.4,0.998,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 09:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2026-06-15 10:15:00+00:00,0.0,2.012,0.0,2.913,0.0,0.0,,A
2026-06-15 10:30:00+00:00,0.0,1.4,0.0,0.0,0.0,0.0,,A
2026-06-15 10:45:00+00:00,0.499,0.0,0.0,1.094,0.0,0.0,,A
2026-06-15 11:00:00+00:00,2.205,1.706,0.0,0.402,0.0,2.205,,A
2026-06-15 11:15:00+00:00,1.497,1.094,0.0,2.012,0.0,1.899,,A
